"filename","listnumber","assignmentid","hitid","workerid","origin","timestamp","partid","questionid","answer","quid","description","exampletrue","examplefalse","run","sublist","completionurl","triple","name","id"
"qu40-s_qu40-batch1.csv","","NOT AVAILABLE","NOT AVAILABLE","piek","PROLIFIC","29-May-2020 11:48:45","384","14492","""{\""6\"":{\""answer\"":false}}""","c2612c4d-23b6-4bb6-9697-6d3f93179ffb","``Freebooter'' is one of the first things which come to mind when I hear ``dangerous' because (a/an) freebooter is a typical example of things which are dangerous'. ","``Movie_star'' is one of the first things which come to mind when I hear ``famous' because (a/an) movie_star is a typical example of things which are famous'. ","``Mug'' is one of the first things which come to mind when I hear ``expensive' because (a/an) mug is a typical example of things which are expensive'. ","4","1","https://piasommerauer.github.io/annotation","typical_of_property-dangerous-freebooter","Agree or disagree (run4-expert_inspection2-batch1-40-40)","180936"
"qu40-s_qu40-batch1.csv","","NOT AVAILABLE","NOT AVAILABLE","pia_run1","PROLIFIC","25-May-2020 11:46:29","384","14493","""{\""18\"":{\""answer\"":true}}""","1be854f3-a63b-4782-9a71-8fe8517314f6","``Dangerous'' is one for the first things which come to mind when I hear ``freebooter' because dangerous is one of the typical evaluations of (a/an) freebooter'.","``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.","``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.","4","1","https://piasommerauer.github.io/annotation","typical_of_concept-dangerous-freebooter","Agree or disagree (run4-expert_inspection2-batch1-40-40)","150308"
"qu40-s_qu40-batch1.csv","","NOT AVAILABLE","NOT AVAILABLE","piek","PROLIFIC","29-May-2020 11:49:40","384","14493","""{\""11\"":{\""answer\"":true}}""","1be854f3-a63b-4782-9a71-8fe8517314f6","``Dangerous'' is one for the first things which come to mind when I hear ``freebooter' because dangerous is one of the typical evaluations of (a/an) freebooter'.","``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.","``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.","4","1","https://piasommerauer.github.io/annotation","typical_of_concept-dangerous-freebooter","Agree or disagree (run4-expert_inspection2-batch1-40-40)","180963"
"qu40-s_qu40-batch1.csv","","NOT AVAILABLE","NOT AVAILABLE","pia_run1","PROLIFIC","25-May-2020 11:43:29","384","14494","""{\""0\"":{\""answer\"":true}}""","23319cf0-96f8-4844-8cb3-5d5b58f9b66c","I know that being dangerous is necessary for many things (a/an) freebooter does or is used for. ","I know that being sharp is necessary for many things (a/an) razor does or is used for. ","I know that being colorful is necessary for many things (a/an) dress does or is used for. ","4","1","https://piasommerauer.github.io/annotation","affording_activity-dangerous-freebooter","Agree or disagree (run4-expert_inspection2-batch1-40-40)","150192"
"qu40-s_qu40-batch1.csv","","NOT AVAILABLE","NOT AVAILABLE","piek","PROLIFIC","29-May-2020 11:51:52","384","14494","""{\""24\"":{\""answer\"":true}}""","23319cf0-96f8-4844-8cb3-5d5b58f9b66c","I know that being dangerous is necessary for many things (a/an) freebooter does or is used for. ","I know that being sharp is necessary for many things (a/an) razor does or is used for. ","I know that being colorful is necessary for many things (a/an) dress does or is used for. ","4","1","https://piasommerauer.github.io/annotation","affording_activity-dangerous-freebooter","Agree or disagree (run4-expert_inspection2-batch1-40-40)","181010"
"qu40-s_qu40-batch1.csv","","NOT AVAILABLE","NOT AVAILABLE","pia_run1","PROLIFIC","25-May-2020 11:48:24","384","14495","""{\""29\"":{\""answer\"":false}}""","1523b61b-e986-4505-97f6-c6adcc8cc4ff","You can find (a/an) freebooter which is dangerous. (A/an) freebooter is usually either dangerous or not dangerous. It cannot be a bit more or less dangerous.","You can find (a/an) substance which is solid. (A/an) substance is usually either solid or not solid. It cannot be a bit more or less solid.","You can find (a/an) cushion which is soft. (A/an) cushion is usually either soft or not soft. It cannot be a bit more or less soft.","4","1","https://piasommerauer.github.io/annotation","variability_limited-dangerous-freebooter","Agree or disagree (run4-expert_inspection2-batch1-40-40)","150352"
"qu40-s_qu40-batch1.csv","","NOT AVAILABLE","NOT AVAILABLE","piek","PROLIFIC","29-May-2020 11:53:18","384","14495","""{\""33\"":{\""answer\"":false}}""","1523b61b-e986-4505-97f6-c6adcc8cc4ff","You can find (a/an) freebooter which is dangerous. (A/an) freebooter is usually either dangerous or not dangerous. It cannot be a bit more or less dangerous.","You can find (a/an) substance which is solid. (A/an) substance is usually either solid or not solid. It cannot be a bit more or less solid.","You can find (a/an) cushion which is soft. (A/an) cushion is usually either soft or not soft. It cannot be a bit more or less soft.","4","1","https://piasommerauer.github.io/annotation","variability_limited-dangerous-freebooter","Agree or disagree (run4-expert_inspection2-batch1-40-40)","181045"
"qu40-s_qu40-batch1.csv","","NOT AVAILABLE","NOT AVAILABLE","pia_run1","PROLIFIC","25-May-2020 11:44:04","384","14496","""{\""2\"":{\""answer\"":false}}""","7989db37-df69-4ef8-8366-538da79c5136","You can find (a/an) freebooter which is dangerous. (A/an) freebooter is usually either dangerous, a bit more or less dangerous or the opposite of dangerous.","You can find (a/an) knife which is sharp. (A/an) knife is usually either sharp, a bit more or less sharp or the opposite of sharp.","You can find (a/an) substance which is solid. (A/an) substance is usually either solid, a bit more or less solid or the opposite of solid.","4","1","https://piasommerauer.github.io/annotation","variability_open-dangerous-freebooter","Agree or disagree (run4-expert_inspection2-batch1-40-40)","150216"
"qu40-s_qu40-batch1.csv","","NOT AVAILABLE","NOT AVAILABLE","piek","PROLIFIC","29-May-2020 11:50:56","384","14496","""{\""18\"":{\""answer\"":true}}""","7989db37-df69-4ef8-8366-538da79c5136","You can find (a/an) freebooter which is dangerous. (A/an) freebooter is usually either dangerous, a bit more or less dangerous or the opposite of dangerous.","You can find (a/an) knife which is sharp. (A/an) knife is usually either sharp, a bit more or less sharp or the opposite of sharp.","You can find (a/an) substance which is solid. (A/an) substance is usually either solid, a bit more or less solid or the opposite of solid.","4","1","https://piasommerauer.github.io/annotation","variability_open-dangerous-freebooter","Agree or disagree (run4-expert_inspection2-batch1-40-40)","180997"
"qu40-s_qu40-batch1.csv","","NOT AVAILABLE","NOT AVAILABLE","pia_run1","PROLIFIC","25-May-2020 11:50:14","384","14497","""{\""39\"":{\""answer\"":false}}""","47d7d48a-7a79-4704-b099-fa694ba7754e","I could say (a/an) freebooter is dangerous, but I would most certainly not mean it literally.","I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally.","I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally.","4","1","https://piasommerauer.github.io/annotation","creative-dangerous-freebooter","Agree or disagree (run4-expert_inspection2-batch1-40-40)","150397"
"qu40-s_qu40-batch1.csv","","NOT AVAILABLE","NOT AVAILABLE","piek","PROLIFIC","29-May-2020 11:52:27","384","14497","""{\""29\"":{\""answer\"":false}}""","47d7d48a-7a79-4704-b099-fa694ba7754e","I could say (a/an) freebooter is dangerous, but I would most certainly not mean it literally.","I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally.","I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally.","4","1","https://piasommerauer.github.io/annotation","creative-dangerous-freebooter","Agree or disagree (run4-expert_inspection2-batch1-40-40)","181021"
"qu40-s_qu40-batch1.csv","","NOT AVAILABLE","NOT AVAILABLE","pia_run1","PROLIFIC","25-May-2020 11:48:01","384","14498","""{\""25\"":{\""answer\"":false}}""","4d5f94a4-9018-4789-9ad9-519dbb25a03f","I think (a/an) freebooter can be dangerous, but this is rare or uncommon.","I think (a/an) pizza can be sweet, but this is rare or uncommon.","I think (a/an) pizza can be savory, but this is rare or uncommon.","4","1","https://piasommerauer.github.io/annotation","rare-dangerous-freebooter","Agree or disagree (run4-expert_inspection2-batch1-40-40)","150344"
"qu40-s_qu40-batch1.csv","","NOT AVAILABLE","NOT AVAILABLE","piek","PROLIFIC","29-May-2020 11:49:26","384","14498","""{\""10\"":{\""answer\"":false}}""","4d5f94a4-9018-4789-9ad9-519dbb25a03f","I think (a/an) freebooter can be dangerous, but this is rare or uncommon.","I think (a/an) pizza can be sweet, but this is rare or uncommon.","I think (a/an) pizza can be savory, but this is rare or uncommon.","4","1","https://piasommerauer.github.io/annotation","rare-dangerous-freebooter","Agree or disagree (run4-expert_inspection2-batch1-40-40)","180955"
"qu40-s_qu40-batch1.csv","","NOT AVAILABLE","NOT AVAILABLE","pia_run1","PROLIFIC","25-May-2020 11:47:57","384","14499","""{\""24\"":{\""answer\"":false}}""","8150b2cf-6a3e-45f0-89e3-5a776f267e02","Usually, (a/an) freebooter is not dangerous, but there could be a highly unusual situation in which (a/an) freebooter is dangerous.","Usually, (a/an) pony is not blue, but there could be a highly unusual situation in which (a/an) pony is blue.","Usually, (a/an) beer is not brown, but there could be a highly unusual situation in which (a/an) beer is brown.","4","1","https://piasommerauer.github.io/annotation","unusual-dangerous-freebooter","Agree or disagree (run4-expert_inspection2-batch1-40-40)","150342"
"qu40-s_qu40-batch1.csv","","NOT AVAILABLE","NOT AVAILABLE","piek","PROLIFIC","29-May-2020 11:50:24","384","14499","""{\""17\"":{\""answer\"":false}}""","8150b2cf-6a3e-45f0-89e3-5a776f267e02","Usually, (a/an) freebooter is not dangerous, but there could be a highly unusual situation in which (a/an) freebooter is dangerous.","Usually, (a/an) pony is not blue, but there could be a highly unusual situation in which (a/an) pony is blue.","Usually, (a/an) beer is not brown, but there could be a highly unusual situation in which (a/an) beer is brown.","4","1","https://piasommerauer.github.io/annotation","unusual-dangerous-freebooter","Agree or disagree (run4-expert_inspection2-batch1-40-40)","180985"
"qu40-s_qu40-batch1.csv","","NOT AVAILABLE","NOT AVAILABLE","pia_run1","PROLIFIC","25-May-2020 11:48:04","384","14500","""{\""26\"":{\""answer\"":false}}""","b80eea99-d167-4d78-a6dd-310d3cf9318f","I think it is impossible for (a/an) freebooter to be dangerous.","I think it is impossible for (a/an) water to be dry.","I think it is impossible for (a/an) rose to be white.","4","1","https://piasommerauer.github.io/annotation","impossible-dangerous-freebooter","Agree or disagree (run4-expert_inspection2-batch1-40-40)","150346"
"qu40-s_qu40-batch1.csv","","NOT AVAILABLE","NOT AVAILABLE","piek","PROLIFIC","29-May-2020 11:53:36","384","14500","""{\""35\"":{\""answer\"":false}}""","b80eea99-d167-4d78-a6dd-310d3cf9318f","I think it is impossible for (a/an) freebooter to be dangerous.","I think it is impossible for (a/an) water to be dry.","I think it is impossible for (a/an) rose to be white.","4","1","https://piasommerauer.github.io/annotation","impossible-dangerous-freebooter","Agree or disagree (run4-expert_inspection2-batch1-40-40)","181055"
"qu40-s_qu40-batch1.csv","","NOT AVAILABLE","NOT AVAILABLE","pia_run1","PROLIFIC","25-May-2020 11:45:47","384","14501","""{\""13\"":{\""answer\"":false}}""","4f3df450-0d7f-4d7f-becf-d8a156423cb7","I know that (a/an) pineapple is yellow as most or all other things similar to (a/an) pineapple are yellow. ","I know that (a/an) chocoloate_cake is sweet as most or all other things similar to (a/an) chocoloate_cake are sweet. ","I know that (a/an) table is transparent as most or all other things similar to (a/an) table are transparent. ","4","1","https://piasommerauer.github.io/annotation","implied_category-yellow-pineapple","Agree or disagree (run4-expert_inspection2-batch1-40-40)","150278"
"qu40-s_qu40-batch1.csv","","NOT AVAILABLE","NOT AVAILABLE","piek","PROLIFIC","29-May-2020 11:46:07","384","14501","""{\""0\"":{\""answer\"":false}}""","4f3df450-0d7f-4d7f-becf-d8a156423cb7","I know that (a/an) pineapple is yellow as most or all other things similar to (a/an) pineapple are yellow. ","I know that (a/an) chocoloate_cake is sweet as most or all other things similar to (a/an) chocoloate_cake are sweet. ","I know that (a/an) table is transparent as most or all other things similar to (a/an) table are transparent. ","4","1","https://piasommerauer.github.io/annotation","implied_category-yellow-pineapple","Agree or disagree (run4-expert_inspection2-batch1-40-40)","180885"
"qu40-s_qu40-batch1.csv","","NOT AVAILABLE","NOT AVAILABLE","pia_run1","PROLIFIC","25-May-2020 11:45:24","384","14502","""{\""9\"":{\""answer\"":false}}""","76ec793e-58f6-44b5-9ca9-105a93ad3b3f","``Pineapple'' is one of the first things which come to mind when I hear ``yellow' because (a/an) pineapple is a typical example of things which are yellow'. ","``Rainbow'' is one of the first things which come to mind when I hear ``colorful' because (a/an) rainbow is a typical example of things which are colorful'. ","``Table'' is one of the first things which come to mind when I hear ``white' because (a/an) table is a typical example of things which are white'. ","4","1","https://piasommerauer.github.io/annotation","typical_of_property-yellow-pineapple","Agree or disagree (run4-expert_inspection2-batch1-40-40)","150262"
