filename,listnumber,assignmentid,hitid,workerid,origin,timestamp,partid,questionid,answer,quid,description,exampletrue,examplefalse,run,sublist,completionurl,id,triple,uuid
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,127c20e1-df04-4d7e-93b3-ef8e102daeea,PROLIFIC,26-Nov-2019 15:49:02,66,928,"""{\""29\"":{\""answer\"":false}}""",fcf9ee92-0208-11ea-8375-acde48001122,(A/An) sundae can be either round or a limited range of other options like round. ,(A/An) rose can be either white or a limited range of other options like white. ,(A/An) house can be either white or a limited range of other options like white. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4557,variability_limited-round-sundae,37adc65f-4d8f-404c-bff7-b7cd554921a1
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,78b2b619-8e7d-4cac-b82a-a6ff87f2e224,PROLIFIC,26-Nov-2019 15:48:43,66,928,"""{\""22\"":{\""answer\"":true}}""",fcf9ee92-0208-11ea-8375-acde48001122,(A/An) sundae can be either round or a limited range of other options like round. ,(A/An) rose can be either white or a limited range of other options like white. ,(A/An) house can be either white or a limited range of other options like white. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4547,variability_limited-round-sundae,197e99c6-c2d0-4e08-adfa-1cf5c1463db4
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,7472cd2d-6a69-4335-973a-b5096420fe58,PROLIFIC,26-Nov-2019 15:48:08,66,928,"""{\""9\"":{\""answer\"":true}}""",fcf9ee92-0208-11ea-8375-acde48001122,(A/An) sundae can be either round or a limited range of other options like round. ,(A/An) rose can be either white or a limited range of other options like white. ,(A/An) house can be either white or a limited range of other options like white. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4515,variability_limited-round-sundae,bcdf915d-ba2b-4e0c-a596-32535a46e586
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,bf0040b0-088f-4a23-b68f-a1c13209b8f7,PROLIFIC,26-Nov-2019 15:46:36,66,928,"""{\""4\"":{\""answer\"":true}}""",fcf9ee92-0208-11ea-8375-acde48001122,(A/An) sundae can be either round or a limited range of other options like round. ,(A/An) rose can be either white or a limited range of other options like white. ,(A/An) house can be either white or a limited range of other options like white. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4463,variability_limited-round-sundae,4ef1b5d5-2c44-4a0b-b8da-626347701d86
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,932c9f4b-94e7-4cc2-8c46-85b76e4da968,PROLIFIC,26-Nov-2019 16:31:47,66,928,"""{\""7\"":{\""answer\"":true}}""",fcf9ee92-0208-11ea-8375-acde48001122,(A/An) sundae can be either round or a limited range of other options like round. ,(A/An) rose can be either white or a limited range of other options like white. ,(A/An) house can be either white or a limited range of other options like white. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4598,variability_limited-round-sundae,cb4d0211-de75-4d21-bcf8-6871651d76d5
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,None,PROLIFIC,26-Nov-2019 15:51:08,66,928,"""{\""11\"":{\""answer\"":true}}""",fcf9ee92-0208-11ea-8375-acde48001122,(A/An) sundae can be either round or a limited range of other options like round. ,(A/An) rose can be either white or a limited range of other options like white. ,(A/An) house can be either white or a limited range of other options like white. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4571,variability_limited-round-sundae,0b6ac164-be73-46b2-8327-350ac3802e3f
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,127c20e1-df04-4d7e-93b3-ef8e102daeea,PROLIFIC,26-Nov-2019 15:48:40,66,929,"""{\""25\"":{\""answer\"":false}}""",fcf9f0b8-0208-11ea-8375-acde48001122,“(A/An) sundae is round” could be said figuratively or creatively. ,"“(A/An) anger is hot” could be said figuratively or creatively. 
“(A/An) person is cold” could be said figuratively or creatively. 
“(A/An) story is dark” could be said figuratively or creatively. ","“(A/An) fire is hot” could be said figuratively or creatively. 
“(A/An) stone is heavy” could be said figuratively or creatively. 
“(A/An) argument is liquid” could be said figuratively or creatively. ",1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4544,creative-round-sundae,3fe1f1de-8187-46e5-9723-d54ed84d6fed
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,78b2b619-8e7d-4cac-b82a-a6ff87f2e224,PROLIFIC,26-Nov-2019 15:48:26,66,929,"""{\""18\"":{\""answer\"":true}}""",fcf9f0b8-0208-11ea-8375-acde48001122,“(A/An) sundae is round” could be said figuratively or creatively. ,"“(A/An) anger is hot” could be said figuratively or creatively. 
“(A/An) person is cold” could be said figuratively or creatively. 
“(A/An) story is dark” could be said figuratively or creatively. ","“(A/An) fire is hot” could be said figuratively or creatively. 
“(A/An) stone is heavy” could be said figuratively or creatively. 
“(A/An) argument is liquid” could be said figuratively or creatively. ",1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4534,creative-round-sundae,d803dc84-d845-4427-827d-771064d674db
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,bf0040b0-088f-4a23-b68f-a1c13209b8f7,PROLIFIC,26-Nov-2019 15:47:52,66,929,"""{\""17\"":{\""answer\"":true}}""",fcf9f0b8-0208-11ea-8375-acde48001122,“(A/An) sundae is round” could be said figuratively or creatively. ,"“(A/An) anger is hot” could be said figuratively or creatively. 
“(A/An) person is cold” could be said figuratively or creatively. 
“(A/An) story is dark” could be said figuratively or creatively. ","“(A/An) fire is hot” could be said figuratively or creatively. 
“(A/An) stone is heavy” could be said figuratively or creatively. 
“(A/An) argument is liquid” could be said figuratively or creatively. ",1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4500,creative-round-sundae,57eb4542-2738-4f18-b2be-8cea8d44eeed
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,932c9f4b-94e7-4cc2-8c46-85b76e4da968,PROLIFIC,26-Nov-2019 16:32:43,66,929,"""{\""21\"":{\""answer\"":false}}""",fcf9f0b8-0208-11ea-8375-acde48001122,“(A/An) sundae is round” could be said figuratively or creatively. ,"“(A/An) anger is hot” could be said figuratively or creatively. 
“(A/An) person is cold” could be said figuratively or creatively. 
“(A/An) story is dark” could be said figuratively or creatively. ","“(A/An) fire is hot” could be said figuratively or creatively. 
“(A/An) stone is heavy” could be said figuratively or creatively. 
“(A/An) argument is liquid” could be said figuratively or creatively. ",1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4612,creative-round-sundae,3b001f70-70c0-44c7-b61b-915b11f05e17
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,None,PROLIFIC,26-Nov-2019 15:56:50,66,929,"""{\""21\"":{\""answer\"":true}}""",fcf9f0b8-0208-11ea-8375-acde48001122,“(A/An) sundae is round” could be said figuratively or creatively. ,"“(A/An) anger is hot” could be said figuratively or creatively. 
“(A/An) person is cold” could be said figuratively or creatively. 
“(A/An) story is dark” could be said figuratively or creatively. ","“(A/An) fire is hot” could be said figuratively or creatively. 
“(A/An) stone is heavy” could be said figuratively or creatively. 
“(A/An) argument is liquid” could be said figuratively or creatively. ",1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4581,creative-round-sundae,536b27c4-5201-4627-9e82-608e925cfbaf
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,127c20e1-df04-4d7e-93b3-ef8e102daeea,PROLIFIC,26-Nov-2019 15:48:29,66,930,"""{\""22\"":{\""answer\"":true}}""",fcf9edde-0208-11ea-8375-acde48001122,A certain type of sundae is round and other types are not. ,A certain type of pepper is spicy and other types are not. ,A certain type of fabric is soft and other types are not. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4537,variability_subcategories-round-sundae,b559bc67-6c49-448d-bf12-5227867edd56
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,78b2b619-8e7d-4cac-b82a-a6ff87f2e224,PROLIFIC,26-Nov-2019 15:48:55,66,930,"""{\""26\"":{\""answer\"":true}}""",fcf9edde-0208-11ea-8375-acde48001122,A certain type of sundae is round and other types are not. ,A certain type of pepper is spicy and other types are not. ,A certain type of fabric is soft and other types are not. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4555,variability_subcategories-round-sundae,a09cc205-6b9a-49b8-a824-899a5a307c32
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,bf0040b0-088f-4a23-b68f-a1c13209b8f7,PROLIFIC,26-Nov-2019 15:47:12,66,930,"""{\""9\"":{\""answer\"":true}}""",fcf9edde-0208-11ea-8375-acde48001122,A certain type of sundae is round and other types are not. ,A certain type of pepper is spicy and other types are not. ,A certain type of fabric is soft and other types are not. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4477,variability_subcategories-round-sundae,a9821900-145a-4bd0-a71d-26de8a29ddbc
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,932c9f4b-94e7-4cc2-8c46-85b76e4da968,PROLIFIC,26-Nov-2019 16:30:48,66,930,"""{\""0\"":{\""answer\"":true}}""",fcf9edde-0208-11ea-8375-acde48001122,A certain type of sundae is round and other types are not. ,A certain type of pepper is spicy and other types are not. ,A certain type of fabric is soft and other types are not. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4591,variability_subcategories-round-sundae,3f3daf34-2cd8-404f-9e82-6d1a371bbf7d
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,None,PROLIFIC,26-Nov-2019 15:50:57,66,930,"""{\""8\"":{\""answer\"":true}}""",fcf9edde-0208-11ea-8375-acde48001122,A certain type of sundae is round and other types are not. ,A certain type of pepper is spicy and other types are not. ,A certain type of fabric is soft and other types are not. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4568,variability_subcategories-round-sundae,a84058cc-e4ba-4039-ac47-bb4bb85bb1b2
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,127c20e1-df04-4d7e-93b3-ef8e102daeea,PROLIFIC,26-Nov-2019 15:48:48,66,931,"""{\""27\"":{\""answer\"":false}}""",fc166744-0208-11ea-8375-acde48001122,(A/An) vanilla is a typical example of things which are  red. ,(A/An) star is a typical example of things which are  shining. ,(A/An) mouse is a typical example of things which are  small. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4551,typical_of_property-red-vanilla,b904b0e9-db62-4c50-b5eb-c0319eca3a71
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,78b2b619-8e7d-4cac-b82a-a6ff87f2e224,PROLIFIC,26-Nov-2019 15:49:05,66,931,"""{\""28\"":{\""answer\"":false}}""",fc166744-0208-11ea-8375-acde48001122,(A/An) vanilla is a typical example of things which are  red. ,(A/An) star is a typical example of things which are  shining. ,(A/An) mouse is a typical example of things which are  small. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4558,typical_of_property-red-vanilla,5a1d943c-d7fb-43cd-bb27-6208106eeaf3
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,bf0040b0-088f-4a23-b68f-a1c13209b8f7,PROLIFIC,26-Nov-2019 15:48:17,66,931,"""{\""22\"":{\""answer\"":false}}""",fc166744-0208-11ea-8375-acde48001122,(A/An) vanilla is a typical example of things which are  red. ,(A/An) star is a typical example of things which are  shining. ,(A/An) mouse is a typical example of things which are  small. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4525,typical_of_property-red-vanilla,8647c9d4-ced7-4274-b9e1-d2eb7426362a
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,932c9f4b-94e7-4cc2-8c46-85b76e4da968,PROLIFIC,26-Nov-2019 16:32:01,66,931,"""{\""11\"":{\""answer\"":false}}""",fc166744-0208-11ea-8375-acde48001122,(A/An) vanilla is a typical example of things which are  red. ,(A/An) star is a typical example of things which are  shining. ,(A/An) mouse is a typical example of things which are  small. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4602,typical_of_property-red-vanilla,3a60482b-9de4-4ce8-a283-dc68d808db1e
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,None,PROLIFIC,26-Nov-2019 15:55:51,66,931,"""{\""13\"":{\""answer\"":false}}""",fc166744-0208-11ea-8375-acde48001122,(A/An) vanilla is a typical example of things which are  red. ,(A/An) star is a typical example of things which are  shining. ,(A/An) mouse is a typical example of things which are  small. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4573,typical_of_property-red-vanilla,0759a925-5dc3-4fce-91a5-6f445219e6cc
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,127c20e1-df04-4d7e-93b3-ef8e102daeea,PROLIFIC,26-Nov-2019 15:46:30,66,932,"""{\""1\"":{\""answer\"":false}}""",fc166ab4-0208-11ea-8375-acde48001122,A certain type of vanilla is red and other types are not. ,A certain type of bear is white and other types are not. ,A certain type of lemon is sour and other types are not. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4462,variability_subcategories-red-vanilla,19d1259b-9286-46ca-a5ab-97be46793a0f
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,78b2b619-8e7d-4cac-b82a-a6ff87f2e224,PROLIFIC,26-Nov-2019 15:47:01,66,932,"""{\""0\"":{\""answer\"":false}}""",fc166ab4-0208-11ea-8375-acde48001122,A certain type of vanilla is red and other types are not. ,A certain type of bear is white and other types are not. ,A certain type of lemon is sour and other types are not. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4474,variability_subcategories-red-vanilla,2a5efe9e-efe6-4402-a1b2-ed9829b003fc
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,bf0040b0-088f-4a23-b68f-a1c13209b8f7,PROLIFIC,26-Nov-2019 15:47:06,66,932,"""{\""8\"":{\""answer\"":false}}""",fc166ab4-0208-11ea-8375-acde48001122,A certain type of vanilla is red and other types are not. ,A certain type of bear is white and other types are not. ,A certain type of lemon is sour and other types are not. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4475,variability_subcategories-red-vanilla,ae1fcc1b-1e83-4984-a040-d53610400f0e
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,932c9f4b-94e7-4cc2-8c46-85b76e4da968,PROLIFIC,26-Nov-2019 16:31:50,66,932,"""{\""8\"":{\""answer\"":false}}""",fc166ab4-0208-11ea-8375-acde48001122,A certain type of vanilla is red and other types are not. ,A certain type of bear is white and other types are not. ,A certain type of lemon is sour and other types are not. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4599,variability_subcategories-red-vanilla,8e8aa750-4a6e-4e39-83fc-1f37a347a14e
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,None,PROLIFIC,26-Nov-2019 15:56:27,66,932,"""{\""15\"":{\""answer\"":true}}""",fc166ab4-0208-11ea-8375-acde48001122,A certain type of vanilla is red and other types are not. ,A certain type of bear is white and other types are not. ,A certain type of lemon is sour and other types are not. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4575,variability_subcategories-red-vanilla,d10ea2eb-ba7a-4f01-b833-c546ea580a67
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,127c20e1-df04-4d7e-93b3-ef8e102daeea,PROLIFIC,26-Nov-2019 15:48:20,66,933,"""{\""19\"":{\""answer\"":false}}""",fcf9ea5a-0208-11ea-8375-acde48001122,(A/An) sundae is a typical example of things which are  round. ,(A/An) star is a typical example of things which are  shining. ,(A/An) mouse is a typical example of things which are  small. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4528,typical_of_property-round-sundae,ec7e6397-eb90-48c1-85b9-f116fb5d1bc2
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,78b2b619-8e7d-4cac-b82a-a6ff87f2e224,PROLIFIC,26-Nov-2019 15:49:08,66,933,"""{\""29\"":{\""answer\"":false}}""",fcf9ea5a-0208-11ea-8375-acde48001122,(A/An) sundae is a typical example of things which are  round. ,(A/An) star is a typical example of things which are  shining. ,(A/An) mouse is a typical example of things which are  small. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4559,typical_of_property-round-sundae,b57df426-3863-4d2b-bfb4-cf69fb16e939
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,bf0040b0-088f-4a23-b68f-a1c13209b8f7,PROLIFIC,26-Nov-2019 15:47:45,66,933,"""{\""16\"":{\""answer\"":false}}""",fcf9ea5a-0208-11ea-8375-acde48001122,(A/An) sundae is a typical example of things which are  round. ,(A/An) star is a typical example of things which are  shining. ,(A/An) mouse is a typical example of things which are  small. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4497,typical_of_property-round-sundae,50fee2e8-5e15-41d7-9837-76fbc1fa5184
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,932c9f4b-94e7-4cc2-8c46-85b76e4da968,PROLIFIC,26-Nov-2019 16:31:34,66,933,"""{\""4\"":{\""answer\"":true}}""",fcf9ea5a-0208-11ea-8375-acde48001122,(A/An) sundae is a typical example of things which are  round. ,(A/An) star is a typical example of things which are  shining. ,(A/An) mouse is a typical example of things which are  small. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4595,typical_of_property-round-sundae,665f1e3d-9ed6-4079-8de1-93e9dc20dbcd
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,None,PROLIFIC,26-Nov-2019 15:56:30,66,933,"""{\""16\"":{\""answer\"":true}}""",fcf9ea5a-0208-11ea-8375-acde48001122,(A/An) sundae is a typical example of things which are  round. ,(A/An) star is a typical example of things which are  shining. ,(A/An) mouse is a typical example of things which are  small. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4576,typical_of_property-round-sundae,c7e02973-22cb-4f5e-b3aa-1609b0c6c1fe
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,127c20e1-df04-4d7e-93b3-ef8e102daeea,PROLIFIC,26-Nov-2019 15:46:37,66,934,"""{\""2\"":{\""answer\"":false}}""",fcf86ba8-0208-11ea-8375-acde48001122,(A/An) pilaf can be either round or a wide range of other options like round. ,(A/An) flower can be either purple or a wide range of other options like purple. ,(A/An) pepper can be either white or a wide range of other options like white. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4464,variability_open-round-pilaf,661d82f2-2a49-4370-bfab-e647369c15df
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,78b2b619-8e7d-4cac-b82a-a6ff87f2e224,PROLIFIC,26-Nov-2019 15:48:58,66,934,"""{\""27\"":{\""answer\"":true}}""",fcf86ba8-0208-11ea-8375-acde48001122,(A/An) pilaf can be either round or a wide range of other options like round. ,(A/An) flower can be either purple or a wide range of other options like purple. ,(A/An) pepper can be either white or a wide range of other options like white. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4556,variability_open-round-pilaf,51e5195e-c772-467c-8465-400eecee98d3
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,7472cd2d-6a69-4335-973a-b5096420fe58,PROLIFIC,26-Nov-2019 15:47:53,66,934,"""{\""6\"":{\""answer\"":false}}""",fcf86ba8-0208-11ea-8375-acde48001122,(A/An) pilaf can be either round or a wide range of other options like round. ,(A/An) flower can be either purple or a wide range of other options like purple. ,(A/An) pepper can be either white or a wide range of other options like white. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4502,variability_open-round-pilaf,c88b532f-c0dd-4c64-a213-8841f26ae6b9
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,bf0040b0-088f-4a23-b68f-a1c13209b8f7,PROLIFIC,26-Nov-2019 15:48:06,66,934,"""{\""19\"":{\""answer\"":true}}""",fcf86ba8-0208-11ea-8375-acde48001122,(A/An) pilaf can be either round or a wide range of other options like round. ,(A/An) flower can be either purple or a wide range of other options like purple. ,(A/An) pepper can be either white or a wide range of other options like white. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4513,variability_open-round-pilaf,3c86dc9e-9b49-4657-857e-ce2f37fe7f47
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,932c9f4b-94e7-4cc2-8c46-85b76e4da968,PROLIFIC,26-Nov-2019 16:32:09,66,934,"""{\""13\"":{\""answer\"":true}}""",fcf86ba8-0208-11ea-8375-acde48001122,(A/An) pilaf can be either round or a wide range of other options like round. ,(A/An) flower can be either purple or a wide range of other options like purple. ,(A/An) pepper can be either white or a wide range of other options like white. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4604,variability_open-round-pilaf,1e9afcbf-3636-4750-910c-cc9e4bdd606a
qu30-s_qu30-batch0.csv,1,NOT AVAILABLE,NOT AVAILABLE,None,PROLIFIC,26-Nov-2019 15:51:06,66,934,"""{\""10\"":{\""answer\"":true}}""",fcf86ba8-0208-11ea-8375-acde48001122,(A/An) pilaf can be either round or a wide range of other options like round. ,(A/An) flower can be either purple or a wide range of other options like purple. ,(A/An) pepper can be either white or a wide range of other options like white. ,1,1,https://app.prolific.co/submissions/complete?cc=5ACBDFBD,4570,variability_open-round-pilaf,b9eb8829-f879-4830-b113-fd7ee2371177
