"filename","listnumber","assignmentid","hitid","workerid","origin","timestamp","partid","questionid","answer","quid","description","exampletrue","examplefalse","run","sublist","completionurl","triple","name","id"
"qu70-s_qu70-batch87.csv","","NOT AVAILABLE","NOT AVAILABLE","5c19f2319bce3100018a67ba","PROLIFIC","23-May-2020 16:43:34","417","16888","""{\""4\"":{\""answer\"":false}}""","0c3bec95-8b60-4be5-8c2a-2dc1a207b5f2","``Market'' is one of the first things which come to mind when I hear ``black' because (a/an) market is a typical example of things which are black'. ","``Mouse'' is one of the first things which come to mind when I hear ``small' because (a/an) mouse is a typical example of things which are small'. ","``Dog'' is one of the first things which come to mind when I hear ``small' because (a/an) dog is a typical example of things which are small'. ","4","1","https://app.prolific.co/submissions/complete?cc=394465EF","typical_of_property-black-market","Agree or disagree (run4-experiment2-batch87-70-70)","141433"
"qu70-s_qu70-batch87.csv","","NOT AVAILABLE","NOT AVAILABLE","5c5da3b159ec1d0001fe5606","PROLIFIC","23-May-2020 15:33:55","417","16888","""{\""40\"":{\""answer\"":false}}""","0c3bec95-8b60-4be5-8c2a-2dc1a207b5f2","``Market'' is one of the first things which come to mind when I hear ``black' because (a/an) market is a typical example of things which are black'. ","``Mouse'' is one of the first things which come to mind when I hear ``small' because (a/an) mouse is a typical example of things which are small'. ","``Dog'' is one of the first things which come to mind when I hear ``small' because (a/an) dog is a typical example of things which are small'. ","4","1","https://app.prolific.co/submissions/complete?cc=394465EF","typical_of_property-black-market","Agree or disagree (run4-experiment2-batch87-70-70)","140836"
"qu70-s_qu70-batch87.csv","","NOT AVAILABLE","NOT AVAILABLE","5c7515e980f4f000124d2e36","PROLIFIC","23-May-2020 15:12:59","417","16888","""{\""15\"":{\""answer\"":false}}""","0c3bec95-8b60-4be5-8c2a-2dc1a207b5f2","``Market'' is one of the first things which come to mind when I hear ``black' because (a/an) market is a typical example of things which are black'. ","``Mouse'' is one of the first things which come to mind when I hear ``small' because (a/an) mouse is a typical example of things which are small'. ","``Dog'' is one of the first things which come to mind when I hear ``small' because (a/an) dog is a typical example of things which are small'. ","4","1","https://app.prolific.co/submissions/complete?cc=394465EF","typical_of_property-black-market","Agree or disagree (run4-experiment2-batch87-70-70)","139180"
"qu70-s_qu70-batch87.csv","","NOT AVAILABLE","NOT AVAILABLE","5db8ad1eaa674d000aec4f87","PROLIFIC","23-May-2020 15:47:34","417","16888","""{\""77\"":{\""answer\"":false}}""","0c3bec95-8b60-4be5-8c2a-2dc1a207b5f2","``Market'' is one of the first things which come to mind when I hear ``black' because (a/an) market is a typical example of things which are black'. ","``Mouse'' is one of the first things which come to mind when I hear ``small' because (a/an) mouse is a typical example of things which are small'. ","``Dog'' is one of the first things which come to mind when I hear ``small' because (a/an) dog is a typical example of things which are small'. ","4","1","https://app.prolific.co/submissions/complete?cc=394465EF","typical_of_property-black-market","Agree or disagree (run4-experiment2-batch87-70-70)","141334"
"qu70-s_qu70-batch87.csv","","NOT AVAILABLE","NOT AVAILABLE","5ddaaaabc944d1a08138b0cc","PROLIFIC","23-May-2020 15:26:10","417","16888","""{\""11\"":{\""answer\"":true}}""","0c3bec95-8b60-4be5-8c2a-2dc1a207b5f2","``Market'' is one of the first things which come to mind when I hear ``black' because (a/an) market is a typical example of things which are black'. ","``Mouse'' is one of the first things which come to mind when I hear ``small' because (a/an) mouse is a typical example of things which are small'. ","``Dog'' is one of the first things which come to mind when I hear ``small' because (a/an) dog is a typical example of things which are small'. ","4","1","https://app.prolific.co/submissions/complete?cc=394465EF","typical_of_property-black-market","Agree or disagree (run4-experiment2-batch87-70-70)","139919"
"qu70-s_qu70-batch87.csv","","NOT AVAILABLE","NOT AVAILABLE","5debbf853ccb8a2acc5bc1d6","PROLIFIC","23-May-2020 15:27:36","417","16888","""{\""5\"":{\""answer\"":false}}""","0c3bec95-8b60-4be5-8c2a-2dc1a207b5f2","``Market'' is one of the first things which come to mind when I hear ``black' because (a/an) market is a typical example of things which are black'. ","``Mouse'' is one of the first things which come to mind when I hear ``small' because (a/an) mouse is a typical example of things which are small'. ","``Dog'' is one of the first things which come to mind when I hear ``small' because (a/an) dog is a typical example of things which are small'. ","4","1","https://app.prolific.co/submissions/complete?cc=394465EF","typical_of_property-black-market","Agree or disagree (run4-experiment2-batch87-70-70)","140069"
"qu70-s_qu70-batch87.csv","","NOT AVAILABLE","NOT AVAILABLE","5e6504672a0d1627bc5e2b69","PROLIFIC","23-May-2020 15:28:41","417","16888","""{\""0\"":{\""answer\"":true}}""","0c3bec95-8b60-4be5-8c2a-2dc1a207b5f2","``Market'' is one of the first things which come to mind when I hear ``black' because (a/an) market is a typical example of things which are black'. ","``Mouse'' is one of the first things which come to mind when I hear ``small' because (a/an) mouse is a typical example of things which are small'. ","``Dog'' is one of the first things which come to mind when I hear ``small' because (a/an) dog is a typical example of things which are small'. ","4","1","https://app.prolific.co/submissions/complete?cc=394465EF","typical_of_property-black-market","Agree or disagree (run4-experiment2-batch87-70-70)","140206"
"qu70-s_qu70-batch87.csv","","NOT AVAILABLE","NOT AVAILABLE","5e77ca4fa9d3b53404aee3ad","PROLIFIC","23-May-2020 16:51:39","417","16888","""{\""21\"":{\""answer\"":true}}""","0c3bec95-8b60-4be5-8c2a-2dc1a207b5f2","``Market'' is one of the first things which come to mind when I hear ``black' because (a/an) market is a typical example of things which are black'. ","``Mouse'' is one of the first things which come to mind when I hear ``small' because (a/an) mouse is a typical example of things which are small'. ","``Dog'' is one of the first things which come to mind when I hear ``small' because (a/an) dog is a typical example of things which are small'. ","4","1","https://app.prolific.co/submissions/complete?cc=394465EF","typical_of_property-black-market","Agree or disagree (run4-experiment2-batch87-70-70)","141577"
"qu70-s_qu70-batch87.csv","","NOT AVAILABLE","NOT AVAILABLE","5e985166fe94f202ec2d2833","PROLIFIC","23-May-2020 14:57:43","417","16888","""{\""62\"":{\""answer\"":false}}""","0c3bec95-8b60-4be5-8c2a-2dc1a207b5f2","``Market'' is one of the first things which come to mind when I hear ``black' because (a/an) market is a typical example of things which are black'. ","``Mouse'' is one of the first things which come to mind when I hear ``small' because (a/an) mouse is a typical example of things which are small'. ","``Dog'' is one of the first things which come to mind when I hear ``small' because (a/an) dog is a typical example of things which are small'. ","4","1","https://app.prolific.co/submissions/complete?cc=394465EF","typical_of_property-black-market","Agree or disagree (run4-experiment2-batch87-70-70)","138941"
"qu70-s_qu70-batch87.csv","","NOT AVAILABLE","NOT AVAILABLE","5ea6bed3221dd504658c85c7","PROLIFIC","23-May-2020 15:24:17","417","16888","""{\""33\"":{\""answer\"":false}}""","0c3bec95-8b60-4be5-8c2a-2dc1a207b5f2","``Market'' is one of the first things which come to mind when I hear ``black' because (a/an) market is a typical example of things which are black'. ","``Mouse'' is one of the first things which come to mind when I hear ``small' because (a/an) mouse is a typical example of things which are small'. ","``Dog'' is one of the first things which come to mind when I hear ``small' because (a/an) dog is a typical example of things which are small'. ","4","1","https://app.prolific.co/submissions/complete?cc=394465EF","typical_of_property-black-market","Agree or disagree (run4-experiment2-batch87-70-70)","139784"
"qu70-s_qu70-batch87.csv","","NOT AVAILABLE","NOT AVAILABLE","5b222aff59f9620001c109cb","PROLIFIC","23-May-2020 15:23:14","417","16889","""{\""76\"":{\""answer\"":false}}""","947d7163-8455-4a5d-a3fb-967e31086448","I know that (a/an) market is black as most or all other things similar to (a/an) market are black. ","I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. ","I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. ","4","1","https://app.prolific.co/submissions/complete?cc=394465EF","implied_category-black-market","Agree or disagree (run4-experiment2-batch87-70-70)","139720"
"qu70-s_qu70-batch87.csv","","NOT AVAILABLE","NOT AVAILABLE","5b222aff59f9620001c109cb","PROLIFIC","23-May-2020 15:03:33","417","16889","""{\""1\"":{\""answer\"":false}}""","947d7163-8455-4a5d-a3fb-967e31086448","I know that (a/an) market is black as most or all other things similar to (a/an) market are black. ","I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. ","I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. ","4","1","https://app.prolific.co/submissions/complete?cc=394465EF","implied_category-black-market","Agree or disagree (run4-experiment2-batch87-70-70)","138995"
"qu70-s_qu70-batch87.csv","","NOT AVAILABLE","NOT AVAILABLE","5b222aff59f9620001c109cb","PROLIFIC","23-May-2020 15:14:29","417","16889","""{\""7\"":{\""answer\"":false}}""","947d7163-8455-4a5d-a3fb-967e31086448","I know that (a/an) market is black as most or all other things similar to (a/an) market are black. ","I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. ","I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. ","4","1","https://app.prolific.co/submissions/complete?cc=394465EF","implied_category-black-market","Agree or disagree (run4-experiment2-batch87-70-70)","139255"
"qu70-s_qu70-batch87.csv","","NOT AVAILABLE","NOT AVAILABLE","5b222aff59f9620001c109cb","PROLIFIC","23-May-2020 15:08:17","417","16889","""{\""1\"":{\""answer\"":false}}""","947d7163-8455-4a5d-a3fb-967e31086448","I know that (a/an) market is black as most or all other things similar to (a/an) market are black. ","I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. ","I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. ","4","1","https://app.prolific.co/submissions/complete?cc=394465EF","implied_category-black-market","Agree or disagree (run4-experiment2-batch87-70-70)","139074"
"qu70-s_qu70-batch87.csv","","NOT AVAILABLE","NOT AVAILABLE","5bbdb64056161d000101208d","PROLIFIC","23-May-2020 15:33:13","417","16889","""{\""49\"":{\""answer\"":false}}""","947d7163-8455-4a5d-a3fb-967e31086448","I know that (a/an) market is black as most or all other things similar to (a/an) market are black. ","I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. ","I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. ","4","1","https://app.prolific.co/submissions/complete?cc=394465EF","implied_category-black-market","Agree or disagree (run4-experiment2-batch87-70-70)","140754"
"qu70-s_qu70-batch87.csv","","NOT AVAILABLE","NOT AVAILABLE","5c19f2319bce3100018a67ba","PROLIFIC","23-May-2020 17:01:20","417","16889","""{\""64\"":{\""answer\"":false}}""","947d7163-8455-4a5d-a3fb-967e31086448","I know that (a/an) market is black as most or all other things similar to (a/an) market are black. ","I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. ","I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. ","4","1","https://app.prolific.co/submissions/complete?cc=394465EF","implied_category-black-market","Agree or disagree (run4-experiment2-batch87-70-70)","141895"
"qu70-s_qu70-batch87.csv","","NOT AVAILABLE","NOT AVAILABLE","5c5da3b159ec1d0001fe5606","PROLIFIC","23-May-2020 15:32:50","417","16889","""{\""26\"":{\""answer\"":false}}""","947d7163-8455-4a5d-a3fb-967e31086448","I know that (a/an) market is black as most or all other things similar to (a/an) market are black. ","I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. ","I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. ","4","1","https://app.prolific.co/submissions/complete?cc=394465EF","implied_category-black-market","Agree or disagree (run4-experiment2-batch87-70-70)","140703"
"qu70-s_qu70-batch87.csv","","NOT AVAILABLE","NOT AVAILABLE","5c7515e980f4f000124d2e36","PROLIFIC","23-May-2020 15:19:55","417","16889","""{\""75\"":{\""answer\"":false}}""","947d7163-8455-4a5d-a3fb-967e31086448","I know that (a/an) market is black as most or all other things similar to (a/an) market are black. ","I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. ","I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. ","4","1","https://app.prolific.co/submissions/complete?cc=394465EF","implied_category-black-market","Agree or disagree (run4-experiment2-batch87-70-70)","139522"
"qu70-s_qu70-batch87.csv","","NOT AVAILABLE","NOT AVAILABLE","5db8ad1eaa674d000aec4f87","PROLIFIC","23-May-2020 15:46:17","417","16889","""{\""62\"":{\""answer\"":false}}""","947d7163-8455-4a5d-a3fb-967e31086448","I know that (a/an) market is black as most or all other things similar to (a/an) market are black. ","I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. ","I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. ","4","1","https://app.prolific.co/submissions/complete?cc=394465EF","implied_category-black-market","Agree or disagree (run4-experiment2-batch87-70-70)","141306"
"qu70-s_qu70-batch87.csv","","NOT AVAILABLE","NOT AVAILABLE","5ddaaaabc944d1a08138b0cc","PROLIFIC","23-May-2020 15:27:47","417","16889","""{\""61\"":{\""answer\"":true}}""","947d7163-8455-4a5d-a3fb-967e31086448","I know that (a/an) market is black as most or all other things similar to (a/an) market are black. ","I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. ","I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. ","4","1","https://app.prolific.co/submissions/complete?cc=394465EF","implied_category-black-market","Agree or disagree (run4-experiment2-batch87-70-70)","140087"
"qu70-s_qu70-batch87.csv","","NOT AVAILABLE","NOT AVAILABLE","5debbf853ccb8a2acc5bc1d6","PROLIFIC","23-May-2020 15:42:56","417","16889","""{\""64\"":{\""answer\"":false}}""","947d7163-8455-4a5d-a3fb-967e31086448","I know that (a/an) market is black as most or all other things similar to (a/an) market are black. ","I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. ","I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. ","4","1","https://app.prolific.co/submissions/complete?cc=394465EF","implied_category-black-market","Agree or disagree (run4-experiment2-batch87-70-70)","141253"
"qu70-s_qu70-batch87.csv","","NOT AVAILABLE","NOT AVAILABLE","5e6504672a0d1627bc5e2b69","PROLIFIC","23-May-2020 15:29:42","417","16889","""{\""6\"":{\""answer\"":false}}""","947d7163-8455-4a5d-a3fb-967e31086448","I know that (a/an) market is black as most or all other things similar to (a/an) market are black. ","I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. ","I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. ","4","1","https://app.prolific.co/submissions/complete?cc=394465EF","implied_category-black-market","Agree or disagree (run4-experiment2-batch87-70-70)","140355"
"qu70-s_qu70-batch87.csv","","NOT AVAILABLE","NOT AVAILABLE","5e77ca4fa9d3b53404aee3ad","PROLIFIC","23-May-2020 16:51:31","417","16889","""{\""19\"":{\""answer\"":false}}""","947d7163-8455-4a5d-a3fb-967e31086448","I know that (a/an) market is black as most or all other things similar to (a/an) market are black. ","I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. ","I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. ","4","1","https://app.prolific.co/submissions/complete?cc=394465EF","implied_category-black-market","Agree or disagree (run4-experiment2-batch87-70-70)","141570"
"qu70-s_qu70-batch87.csv","","NOT AVAILABLE","NOT AVAILABLE","5e985166fe94f202ec2d2833","PROLIFIC","23-May-2020 14:57:24","417","16889","""{\""58\"":{\""answer\"":false}}""","947d7163-8455-4a5d-a3fb-967e31086448","I know that (a/an) market is black as most or all other things similar to (a/an) market are black. ","I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. ","I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. ","4","1","https://app.prolific.co/submissions/complete?cc=394465EF","implied_category-black-market","Agree or disagree (run4-experiment2-batch87-70-70)","138934"
"qu70-s_qu70-batch87.csv","","NOT AVAILABLE","NOT AVAILABLE","5ea6bed3221dd504658c85c7","PROLIFIC","23-May-2020 15:28:36","417","16889","""{\""77\"":{\""answer\"":false}}""","947d7163-8455-4a5d-a3fb-967e31086448","I know that (a/an) market is black as most or all other things similar to (a/an) market are black. ","I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. ","I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. ","4","1","https://app.prolific.co/submissions/complete?cc=394465EF","implied_category-black-market","Agree or disagree (run4-experiment2-batch87-70-70)","140193"
"qu70-s_qu70-batch87.csv","","NOT AVAILABLE","NOT AVAILABLE","5b222aff59f9620001c109cb","PROLIFIC","23-May-2020 15:17:21","417","16890","""{\""15\"":{\""answer\"":false}}""","0e500de0-772d-4a9a-8cd9-ea6f208b5547","You can find (a/an) market which is black. Black is one of a few possible colors (a/an) market usually has. There is only a limited range of possible colors.","You can find (a/an) rose which is white. White is one of a few possible colors (a/an) rose usually has. There is only a limited range of possible colors.","You can find (a/an) mug which is blue. Blue is one of a few possible colors (a/an) mug usually has. There is only a limited range of possible colors.","4","1","https://app.prolific.co/submissions/complete?cc=394465EF","variability_limited-black-market","Agree or disagree (run4-experiment2-batch87-70-70)","139384"
"qu70-s_qu70-batch87.csv","","NOT AVAILABLE","NOT AVAILABLE","5bbdb64056161d000101208d","PROLIFIC","23-May-2020 15:33:55","417","16890","""{\""60\"":{\""answer\"":false}}""","0e500de0-772d-4a9a-8cd9-ea6f208b5547","You can find (a/an) market which is black. Black is one of a few possible colors (a/an) market usually has. There is only a limited range of possible colors.","You can find (a/an) rose which is white. White is one of a few possible colors (a/an) rose usually has. There is only a limited range of possible colors.","You can find (a/an) mug which is blue. Blue is one of a few possible colors (a/an) mug usually has. There is only a limited range of possible colors.","4","1","https://app.prolific.co/submissions/complete?cc=394465EF","variability_limited-black-market","Agree or disagree (run4-experiment2-batch87-70-70)","140838"
